시군명,확진시기,확진자수
고성,2021-11-17,1
양양,2021-11-17,0
춘천,2021-11-18,15
원주,2021-11-18,21
강릉,2021-11-18,12
동해,2021-11-18,4
태백,2021-11-18,2
속초,2021-11-18,3
삼척,2021-11-18,0
홍천,2021-11-18,0
횡성,2021-11-18,7
영월,2021-11-18,0
평창,2021-11-18,0
정선,2021-11-18,0
철원,2021-11-18,8
화천,2021-11-18,0
양구,2021-11-18,0
인제,2021-11-18,0
고성,2021-11-18,0
양양,2021-11-18,0
춘천,2021-11-19,13
원주,2021-11-19,16
강릉,2021-11-19,4
동해,2021-11-19,1
태백,2021-11-19,10
속초,2021-11-19,4
삼척,2021-11-19,2
홍천,2021-11-19,0
횡성,2021-11-19,1
영월,2021-11-19,0
평창,2021-11-19,0
정선,2021-11-19,0
철원,2021-11-19,4
화천,2021-11-19,2
양구,2021-11-19,1
인제,2021-11-19,1
고성,2021-11-19,0
양양,2021-11-19,0
춘천,2021-11-20,11
원주,2021-11-20,31
강릉,2021-11-20,7
동해,2021-11-20,1
태백,2021-11-20,4
속초,2021-11-20,0
삼척,2021-11-20,9
홍천,2021-11-20,2
횡성,2021-11-20,3
영월,2021-11-20,1
평창,2021-11-20,0
정선,2021-11-20,0
철원,2021-11-20,2
화천,2021-11-20,0
양구,2021-11-20,1
인제,2021-11-20,0
고성,2021-11-20,0
양양,2021-11-20,3
춘천,2021-11-21,10
원주,2021-11-21,15
강릉,2021-11-21,2
동해,2021-11-21,1
태백,2021-11-21,2
속초,2021-11-21,8
삼척,2021-11-21,0
홍천,2021-11-21,4
횡성,2021-11-21,0
영월,2021-11-21,0
평창,2021-11-21,0
정선,2021-11-21,2
철원,2021-11-21,7
화천,2021-11-21,0
양구,2021-11-21,1
인제,2021-11-21,1
고성,2021-11-21,0
양양,2021-11-21,2
춘천,2021-11-22,14
원주,2021-11-22,15
강릉,2021-11-22,8
동해,2021-11-22,2
태백,2021-11-22,9
속초,2021-11-22,4
삼척,2021-11-22,0
홍천,2021-11-22,4
횡성,2021-11-22,0
영월,2021-11-22,1
평창,2021-11-22,1
정선,2021-11-22,0
철원,2021-11-22,5
화천,2021-11-22,0
양구,2021-11-22,0
인제,2021-11-22,0
고성,2021-11-22,2
양양,2021-11-22,1
춘천,2021-11-23,12
원주,2021-11-23,41
강릉,2021-11-23,1
동해,2021-11-23,0
태백,2021-11-23,2
속초,2021-11-23,3
삼척,2021-11-23,1
홍천,2021-11-23,2
횡성,2021-11-23,0
영월,2021-11-23,0
평창,2021-11-23,0
정선,2021-11-23,0
철원,2021-11-23,3
화천,2021-11-23,0
양구,2021-11-23,0
인제,2021-11-23,0
고성,2021-11-23,0
양양,2021-11-23,0
춘천,2021-11-24,13
원주,2021-11-24,33
강릉,2021-11-24,5
동해,2021-11-24,2
태백,2021-11-24,3
속초,2021-11-24,6
삼척,2021-11-24,5
홍천,2021-11-24,4
횡성,2021-11-24,2
영월,2021-11-24,0
평창,2021-11-24,0
정선,2021-11-24,0
철원,2021-11-24,4
화천,2021-11-24,7
양구,2021-11-24,2
인제,2021-11-24,0
고성,2021-11-24,1
양양,2021-11-24,0
춘천,2021-11-25,10
원주,2021-11-25,15
강릉,2021-11-25,12
동해,2021-11-25,1
태백,2021-11-25,0
속초,2021-11-25,3
삼척,2021-11-25,0
홍천,2021-11-25,3
횡성,2021-11-25,0
영월,2021-11-25,0
평창,2021-11-25,0
정선,2021-11-25,1
철원,2021-11-25,2
화천,2021-11-25,5
양구,2021-11-25,0
인제,2021-11-25,0
고성,2021-11-25,0
양양,2021-11-25,1
춘천,2021-11-26,34
원주,2021-11-26,24
강릉,2021-11-26,9
동해,2021-11-26,1
태백,2021-11-26,3
속초,2021-11-26,2
삼척,2021-11-26,2
홍천,2021-11-26,5
횡성,2021-11-26,0
영월,2021-11-26,0
평창,2021-11-26,0
정선,2021-11-26,0
철원,2021-11-26,2
화천,2021-11-26,8
양구,2021-11-26,0
인제,2021-11-26,1
고성,2021-11-26,0
양양,2021-11-26,2
춘천,2021-11-27,25
원주,2021-11-27,15
강릉,2021-11-27,6
동해,2021-11-27,1
태백,2021-11-27,5
속초,2021-11-27,1
삼척,2021-11-27,1
홍천,2021-11-27,0
횡성,2021-11-27,0
영월,2021-11-27,0
평창,2021-11-27,3
정선,2021-11-27,0
철원,2021-11-27,3
화천,2021-11-27,2
양구,2021-11-27,0
인제,2021-11-27,0
고성,2021-11-27,1
양양,2021-11-27,0
춘천,2021-11-28,18
원주,2021-11-28,14
강릉,2021-11-28,7
동해,2021-11-28,0
태백,2021-11-28,2
속초,2021-11-28,2
삼척,2021-11-28,0
홍천,2021-11-28,0
횡성,2021-11-28,0
영월,2021-11-28,0
평창,2021-11-28,0
정선,2021-11-28,0
철원,2021-11-28,1
화천,2021-11-28,3
양구,2021-11-28,8
인제,2021-11-28,0
고성,2021-11-28,0
양양,2021-11-28,1
춘천,2021-11-29,24
원주,2021-11-29,31
강릉,2021-11-29,6
동해,2021-11-29,0
태백,2021-11-29,0
속초,2021-11-29,3
삼척,2021-11-29,0
홍천,2021-11-29,8
횡성,2021-11-29,4
영월,2021-11-29,1
평창,2021-11-29,0
정선,2021-11-29,0
철원,2021-11-29,2
화천,2021-11-29,0
양구,2021-11-29,5
인제,2021-11-29,0
고성,2021-11-29,0
양양,2021-11-29,0
춘천,2021-11-30,25
원주,2021-11-30,42
강릉,2021-11-30,8
동해,2021-11-30,0
태백,2021-11-30,1
속초,2021-11-30,11
삼척,2021-11-30,2
홍천,2021-11-30,3
횡성,2021-11-30,1
영월,2021-11-30,0
평창,2021-11-30,0
정선,2021-11-30,0
철원,2021-11-30,3
화천,2021-11-30,3
양구,2021-11-30,6
인제,2021-11-30,0
고성,2021-11-30,0
양양,2021-11-30,0
춘천,2021-12-01,23
원주,2021-12-01,25
강릉,2021-12-01,14
동해,2021-12-01,5
태백,2021-12-01,0
속초,2021-12-01,5
삼척,2021-12-01,0
홍천,2021-12-01,6
횡성,2021-12-01,2
영월,2021-12-01,0
평창,2021-12-01,0
정선,2021-12-01,0
철원,2021-12-01,1
화천,2021-12-01,59
양구,2021-12-01,2
인제,2021-12-01,2
고성,2021-12-01,0
양양,2021-12-01,0
춘천,2021-12-02,39
원주,2021-12-02,31
강릉,2021-12-02,5
동해,2021-12-02,0
태백,2021-12-02,1
속초,2021-12-02,2
삼척,2021-12-02,0
홍천,2021-12-02,7
횡성,2021-12-02,1
영월,2021-12-02,0
평창,2021-12-02,1
정선,2021-12-02,1
철원,2021-12-02,2
화천,2021-12-02,1
양구,2021-12-02,3
인제,2021-12-02,0
고성,2021-12-02,3
양양,2021-12-02,0
춘천,2021-12-03,29
원주,2021-12-03,19
강릉,2021-12-03,10
동해,2021-12-03,6
태백,2021-12-03,1
속초,2021-12-03,15
삼척,2021-12-03,1
홍천,2021-12-03,9
횡성,2021-12-03,1
영월,2021-12-03,4
평창,2021-12-03,1
정선,2021-12-03,2
철원,2021-12-03,4
화천,2021-12-03,6
양구,2021-12-03,4
인제,2021-12-03,0
고성,2021-12-03,0
양양,2021-12-03,2
춘천,2021-12-04,14
원주,2021-12-04,34
강릉,2021-12-04,17
동해,2021-12-04,3
태백,2021-12-04,10
속초,2021-12-04,6
삼척,2021-12-04,1
홍천,2021-12-04,14
횡성,2021-12-04,2
영월,2021-12-04,2
평창,2021-12-04,1
정선,2021-12-04,1
철원,2021-12-04,2
화천,2021-12-04,0
양구,2021-12-04,8
인제,2021-12-04,0
고성,2021-12-04,1
양양,2021-12-04,0
춘천,2021-12-05,16
원주,2021-12-05,32
강릉,2021-12-05,11
동해,2021-12-05,12
태백,2021-12-05,0
속초,2021-12-05,6
삼척,2021-12-05,0
홍천,2021-12-05,4
횡성,2021-12-05,0
영월,2021-12-05,6
평창,2021-12-05,3
정선,2021-12-05,0
철원,2021-12-05,0
화천,2021-12-05,2
양구,2021-12-05,8
인제,2021-12-05,0
고성,2021-12-05,11
양양,2021-12-05,1
춘천,2021-12-06,20
원주,2021-12-06,28
강릉,2021-12-06,9
동해,2021-12-06,10
태백,2021-12-06,0
속초,2021-12-06,9
삼척,2021-12-06,1
홍천,2021-12-06,7
횡성,2021-12-06,1
영월,2021-12-06,7
평창,2021-12-06,2
정선,2021-12-06,1
철원,2021-12-06,3
화천,2021-12-06,2
양구,2021-12-06,2
인제,2021-12-06,0
고성,2021-12-06,4
양양,2021-12-06,3
춘천,2021-12-07,47
원주,2021-12-07,25
강릉,2021-12-07,18
동해,2021-12-07,9
태백,2021-12-07,1
속초,2021-12-07,6
삼척,2021-12-07,5
홍천,2021-12-07,10
횡성,2021-12-07,5
영월,2021-12-07,10
평창,2021-12-07,0
정선,2021-12-07,1
철원,2021-12-07,0
화천,2021-12-07,2
양구,2021-12-07,1
인제,2021-12-07,0
고성,2021-12-07,0
양양,2021-12-07,3
춘천,2021-12-08,31
원주,2021-12-08,29
강릉,2021-12-08,7
동해,2021-12-08,5
태백,2021-12-08,2
속초,2021-12-08,7
삼척,2021-12-08,2
홍천,2021-12-08,23
횡성,2021-12-08,3
영월,2021-12-08,6
평창,2021-12-08,2
정선,2021-12-08,0
철원,2021-12-08,2
화천,2021-12-08,2
양구,2021-12-08,8
인제,2021-12-08,1
고성,2021-12-08,3
양양,2021-12-08,6
춘천,2021-12-09,42
원주,2021-12-09,28
강릉,2021-12-09,19
동해,2021-12-09,1
태백,2021-12-09,0
속초,2021-12-09,9
삼척,2021-12-09,0
홍천,2021-12-09,30
횡성,2021-12-09,6
영월,2021-12-09,1
평창,2021-12-09,1
정선,2021-12-09,1
철원,2021-12-09,6
화천,2021-12-09,1
양구,2021-12-09,0
인제,2021-12-09,0
고성,2021-12-09,3
양양,2021-12-09,4
춘천,2021-12-10,34
원주,2021-12-10,36
강릉,2021-12-10,19
동해,2021-12-10,6
태백,2021-12-10,0
속초,2021-12-10,13
삼척,2021-12-10,4
홍천,2021-12-10,26
횡성,2021-12-10,6
영월,2021-12-10,3
평창,2021-12-10,5
정선,2021-12-10,1
철원,2021-12-10,8
화천,2021-12-10,2
양구,2021-12-10,3
인제,2021-12-10,0
고성,2021-12-10,3
양양,2021-12-10,1
춘천,2021-12-11,31
원주,2021-12-11,25
강릉,2021-12-11,16
동해,2021-12-11,2
태백,2021-12-11,7
속초,2021-12-11,7
삼척,2021-12-11,0
홍천,2021-12-11,13
횡성,2021-12-11,0
영월,2021-12-11,5
평창,2021-12-11,0
정선,2021-12-11,1
철원,2021-12-11,11
화천,2021-12-11,0
양구,2021-12-11,1
인제,2021-12-11,1
고성,2021-12-11,2
양양,2021-12-11,1
춘천,2021-12-12,19
원주,2021-12-12,19
강릉,2021-12-12,13
동해,2021-12-12,4
태백,2021-12-12,4
속초,2021-12-12,14
삼척,2021-12-12,0
홍천,2021-12-12,19
횡성,2021-12-12,1
영월,2021-12-12,5
평창,2021-12-12,1
정선,2021-12-12,1
철원,2021-12-12,5
화천,2021-12-12,0
양구,2021-12-12,2
인제,2021-12-12,1
고성,2021-12-12,0
양양,2021-12-12,3
춘천,2021-12-13,31
원주,2021-12-13,35
강릉,2021-12-13,15
동해,2021-12-13,4
태백,2021-12-13,3
속초,2021-12-13,19
삼척,2021-12-13,0
홍천,2021-12-13,8
횡성,2021-12-13,0
영월,2021-12-13,3
평창,2021-12-13,2
정선,2021-12-13,0
철원,2021-12-13,1
화천,2021-12-13,3
양구,2021-12-13,4
인제,2021-12-13,0
고성,2021-12-13,1
양양,2021-12-13,3
춘천,2021-12-14,29
원주,2021-12-14,22
강릉,2021-12-14,27
동해,2021-12-14,7
태백,2021-12-14,2
속초,2021-12-14,20
삼척,2021-12-14,3
홍천,2021-12-14,14
횡성,2021-12-14,6
영월,2021-12-14,7
평창,2021-12-14,2
정선,2021-12-14,5
철원,2021-12-14,2
화천,2021-12-14,1
양구,2021-12-14,6
인제,2021-12-14,2
고성,2021-12-14,4
양양,2021-12-14,1
춘천,2021-12-15,55
원주,2021-12-15,14
강릉,2021-12-15,23
동해,2021-12-15,7
태백,2021-12-15,3
속초,2021-12-15,16
삼척,2021-12-15,0
홍천,2021-12-15,7
횡성,2021-12-15,5
영월,2021-12-15,4
평창,2021-12-15,1
정선,2021-12-15,3
철원,2021-12-15,2
화천,2021-12-15,0
양구,2021-12-15,4
인제,2021-12-15,2
고성,2021-12-15,2
양양,2021-12-15,0
춘천,2021-12-16,21
원주,2021-12-16,32
강릉,2021-12-16,19
동해,2021-12-16,3
태백,2021-12-16,3
속초,2021-12-16,12
삼척,2021-12-16,0
홍천,2021-12-16,17
횡성,2021-12-16,3
영월,2021-12-16,7
평창,2021-12-16,0
정선,2021-12-16,1
철원,2021-12-16,7
화천,2021-12-16,2
양구,2021-12-16,1
인제,2021-12-16,3
고성,2021-12-16,2
양양,2021-12-16,1
춘천,2021-12-17,15
원주,2021-12-17,39
강릉,2021-12-17,12
동해,2021-12-17,4
태백,2021-12-17,1
속초,2021-12-17,24
삼척,2021-12-17,1
홍천,2021-12-17,14
횡성,2021-12-17,3
영월,2021-12-17,1
평창,2021-12-17,1
정선,2021-12-17,0
철원,2021-12-17,3
화천,2021-12-17,0
양구,2021-12-17,0
인제,2021-12-17,1
고성,2021-12-17,6
양양,2021-12-17,1
춘천,2021-12-18,23
원주,2021-12-18,14
강릉,2021-12-18,7
동해,2021-12-18,7
태백,2021-12-18,1
속초,2021-12-18,14
삼척,2021-12-18,6
홍천,2021-12-18,10
횡성,2021-12-18,0
영월,2021-12-18,2
평창,2021-12-18,1
정선,2021-12-18,0
철원,2021-12-18,3
화천,2021-12-18,1
양구,2021-12-18,0
인제,2021-12-18,0
고성,2021-12-18,4
양양,2021-12-18,7
춘천,2021-12-19,20
원주,2021-12-19,21
강릉,2021-12-19,10
동해,2021-12-19,13
태백,2021-12-19,0
속초,2021-12-19,19
삼척,2021-12-19,0
홍천,2021-12-19,14
횡성,2021-12-19,0
영월,2021-12-19,5
평창,2021-12-19,2
정선,2021-12-19,1
철원,2021-12-19,9
화천,2021-12-19,0
양구,2021-12-19,2
인제,2021-12-19,2
고성,2021-12-19,7
양양,2021-12-19,5
춘천,2021-12-20,20
원주,2021-12-20,15
강릉,2021-12-20,3
동해,2021-12-20,10
태백,2021-12-20,1
속초,2021-12-20,22
삼척,2021-12-20,3
홍천,2021-12-20,6
횡성,2021-12-20,3
영월,2021-12-20,3
평창,2021-12-20,1
정선,2021-12-20,4
철원,2021-12-20,2
화천,2021-12-20,4
양구,2021-12-20,1
인제,2021-12-20,0
고성,2021-12-20,16
양양,2021-12-20,3
춘천,2021-12-21,24
원주,2021-12-21,45
강릉,2021-12-21,11
동해,2021-12-21,5
태백,2021-12-21,1
속초,2021-12-21,15
삼척,2021-12-21,1
홍천,2021-12-21,6
횡성,2021-12-21,2
영월,2021-12-21,1
평창,2021-12-21,0
정선,2021-12-21,1
철원,2021-12-21,8
화천,2021-12-21,0
양구,2021-12-21,2
인제,2021-12-21,1
고성,2021-12-21,4
양양,2021-12-21,3
춘천,2021-12-22,20
원주,2021-12-22,46
강릉,2021-12-22,5
동해,2021-12-22,2
태백,2021-12-22,2
속초,2021-12-22,19
삼척,2021-12-22,0
홍천,2021-12-22,12
횡성,2021-12-22,1
영월,2021-12-22,0
평창,2021-12-22,3
정선,2021-12-22,0
철원,2021-12-22,2
화천,2021-12-22,1
양구,2021-12-22,1
인제,2021-12-22,1
고성,2021-12-22,1
양양,2021-12-22,4
춘천,2021-12-23,19
원주,2021-12-23,28
강릉,2021-12-23,15
동해,2021-12-23,19
태백,2021-12-23,2
속초,2021-12-23,11
삼척,2021-12-23,0
홍천,2021-12-23,5
횡성,2021-12-23,16
영월,2021-12-23,2
평창,2021-12-23,2
정선,2021-12-23,3
철원,2021-12-23,4
화천,2021-12-23,0
양구,2021-12-23,0
인제,2021-12-23,0
고성,2021-12-23,4
양양,2021-12-23,0
춘천,2021-12-24,21
원주,2021-12-24,55
강릉,2021-12-24,10
동해,2021-12-24,16
태백,2021-12-24,2
속초,2021-12-24,17
삼척,2021-12-24,5
홍천,2021-12-24,3
횡성,2021-12-24,3
영월,2021-12-24,2
평창,2021-12-24,1
정선,2021-12-24,0
철원,2021-12-24,4
화천,2021-12-24,0
양구,2021-12-24,3
인제,2021-12-24,1
고성,2021-12-24,3
양양,2021-12-24,1
춘천,2021-12-25,8
원주,2021-12-25,32
강릉,2021-12-25,7
동해,2021-12-25,8
태백,2021-12-25,5
속초,2021-12-25,16
삼척,2021-12-25,6
홍천,2021-12-25,9
횡성,2021-12-25,5
영월,2021-12-25,0
평창,2021-12-25,4
정선,2021-12-25,0
철원,2021-12-25,2
화천,2021-12-25,0
양구,2021-12-25,1
인제,2021-12-25,2
고성,2021-12-25,1
양양,2021-12-25,1
춘천,2021-12-26,14
원주,2021-12-26,50
강릉,2021-12-26,1
동해,2021-12-26,9
태백,2021-12-26,1
속초,2021-12-26,8
삼척,2021-12-26,3
홍천,2021-12-26,3
횡성,2021-12-26,6
영월,2021-12-26,2
평창,2021-12-26,4
정선,2021-12-26,2
철원,2021-12-26,0
화천,2021-12-26,2
양구,2021-12-26,1
인제,2021-12-26,0
고성,2021-12-26,8
양양,2021-12-26,6
춘천,2021-12-27,13
원주,2021-12-27,27
강릉,2021-12-27,6
동해,2021-12-27,6
태백,2021-12-27,1
속초,2021-12-27,7
삼척,2021-12-27,3
홍천,2021-12-27,3
횡성,2021-12-27,0
영월,2021-12-27,1
평창,2021-12-27,1
정선,2021-12-27,1
철원,2021-12-27,0
화천,2021-12-27,1
양구,2021-12-27,0
인제,2021-12-27,0
고성,2021-12-27,6
양양,2021-12-27,3
춘천,2021-12-28,4
원주,2021-12-28,33
강릉,2021-12-28,9
동해,2021-12-28,12
태백,2021-12-28,3
속초,2021-12-28,7
삼척,2021-12-28,1
홍천,2021-12-28,2
횡성,2021-12-28,2
영월,2021-12-28,1
평창,2021-12-28,0
정선,2021-12-28,2
철원,2021-12-28,1
화천,2021-12-28,0
양구,2021-12-28,3
인제,2021-12-28,0
고성,2021-12-28,2
양양,2021-12-28,5
춘천,2021-12-29,16
원주,2021-12-29,33
강릉,2021-12-29,9
동해,2021-12-29,4
태백,2021-12-29,0
속초,2021-12-29,6
삼척,2021-12-29,3
홍천,2021-12-29,2
횡성,2021-12-29,2
영월,2021-12-29,0
평창,2021-12-29,1
정선,2021-12-29,1
철원,2021-12-29,2
화천,2021-12-29,0
양구,2021-12-29,0
인제,2021-12-29,7
고성,2021-12-29,3
양양,2021-12-29,2
춘천,2021-12-30,8
원주,2021-12-30,13
강릉,2021-12-30,14
동해,2021-12-30,8
태백,2021-12-30,0
속초,2021-12-30,15
삼척,2021-12-30,0
홍천,2021-12-30,1
횡성,2021-12-30,4
영월,2021-12-30,1
평창,2021-12-30,3
정선,2021-12-30,0
철원,2021-12-30,1
화천,2021-12-30,0
양구,2021-12-30,1
인제,2021-12-30,0
고성,2021-12-30,1
양양,2021-12-30,2
춘천,2021-12-31,11
원주,2021-12-31,15
강릉,2021-12-31,10
동해,2021-12-31,5
태백,2021-12-31,2
속초,2021-12-31,4
삼척,2021-12-31,0
홍천,2021-12-31,0
횡성,2021-12-31,0
영월,2021-12-31,2
평창,2021-12-31,2
정선,2021-12-31,0
철원,2021-12-31,2
화천,2021-12-31,0
양구,2021-12-31,4
인제,2021-12-31,2
고성,2021-12-31,0
양양,2021-12-31,0
춘천,2022-01-01,16
원주,2022-01-01,10
강릉,2022-01-01,10
동해,2022-01-01,7
태백,2022-01-01,0
속초,2022-01-01,4
삼척,2022-01-01,1
홍천,2022-01-01,1
횡성,2022-01-01,5
영월,2022-01-01,0
평창,2022-01-01,1
정선,2022-01-01,0
철원,2022-01-01,3
화천,2022-01-01,0
양구,2022-01-01,0
인제,2022-01-01,0
고성,2022-01-01,1
양양,2022-01-01,0
춘천,2022-01-02,13
원주,2022-01-02,12
강릉,2022-01-02,9
동해,2022-01-02,7
태백,2022-01-02,0
속초,2022-01-02,2
삼척,2022-01-02,1
홍천,2022-01-02,2
횡성,2022-01-02,0
영월,2022-01-02,0
평창,2022-01-02,2
정선,2022-01-02,1
철원,2022-01-02,2
화천,2022-01-02,0
양구,2022-01-02,0
인제,2022-01-02,0
고성,2022-01-02,3
양양,2022-01-02,0
춘천,2022-01-03,9
원주,2022-01-03,13
강릉,2022-01-03,9
동해,2022-01-03,14
태백,2022-01-03,2
속초,2022-01-03,3
삼척,2022-01-03,2
홍천,2022-01-03,1
횡성,2022-01-03,1
영월,2022-01-03,1
평창,2022-01-03,5
정선,2022-01-03,2
철원,2022-01-03,0
화천,2022-01-03,0
양구,2022-01-03,0
인제,2022-01-03,0
고성,2022-01-03,0
양양,2022-01-03,1
춘천,2022-01-04,24
원주,2022-01-04,17
강릉,2022-01-04,9
동해,2022-01-04,9
태백,2022-01-04,1
속초,2022-01-04,2
삼척,2022-01-04,0
홍천,2022-01-04,1
횡성,2022-01-04,0
영월,2022-01-04,5
평창,2022-01-04,0
정선,2022-01-04,0
철원,2022-01-04,0
화천,2022-01-04,0
양구,2022-01-04,0
인제,2022-01-04,0
고성,2022-01-04,0
양양,2022-01-04,1
춘천,2022-01-05,9
원주,2022-01-05,15
강릉,2022-01-05,14
동해,2022-01-05,6
태백,2022-01-05,3
속초,2022-01-05,2
삼척,2022-01-05,1
홍천,2022-01-05,4
횡성,2022-01-05,2
영월,2022-01-05,0
평창,2022-01-05,0
정선,2022-01-05,0
철원,2022-01-05,1
화천,2022-01-05,0
양구,2022-01-05,0
인제,2022-01-05,0
고성,2022-01-05,0
양양,2022-01-05,0
춘천,2022-01-06,17
원주,2022-01-06,23
강릉,2022-01-06,14
동해,2022-01-06,18
태백,2022-01-06,2
속초,2022-01-06,3
삼척,2022-01-06,0
홍천,2022-01-06,3
횡성,2022-01-06,0
영월,2022-01-06,2
평창,2022-01-06,3
정선,2022-01-06,0
철원,2022-01-06,0
화천,2022-01-06,0
양구,2022-01-06,1
인제,2022-01-06,1
고성,2022-01-06,0
양양,2022-01-06,3
춘천,2022-01-07,17
원주,2022-01-07,34
강릉,2022-01-07,11
동해,2022-01-07,4
태백,2022-01-07,1
속초,2022-01-07,6
삼척,2022-01-07,1
홍천,2022-01-07,3
횡성,2022-01-07,0
영월,2022-01-07,0
평창,2022-01-07,1
정선,2022-01-07,0
철원,2022-01-07,1
화천,2022-01-07,0
양구,2022-01-07,0
인제,2022-01-07,0
고성,2022-01-07,0
양양,2022-01-07,2
춘천,2022-01-08,11
원주,2022-01-08,23
강릉,2022-01-08,7
동해,2022-01-08,17
태백,2022-01-08,3
속초,2022-01-08,3
삼척,2022-01-08,0
홍천,2022-01-08,2
횡성,2022-01-08,1
영월,2022-01-08,0
평창,2022-01-08,2
정선,2022-01-08,1
철원,2022-01-08,1
화천,2022-01-08,0
양구,2022-01-08,0
인제,2022-01-08,0
고성,2022-01-08,3
양양,2022-01-08,3
춘천,2022-01-09,21
원주,2022-01-09,18
강릉,2022-01-09,6
동해,2022-01-09,5
태백,2022-01-09,1
속초,2022-01-09,0
삼척,2022-01-09,0
홍천,2022-01-09,0
횡성,2022-01-09,1
영월,2022-01-09,1
평창,2022-01-09,2
정선,2022-01-09,2
철원,2022-01-09,0
화천,2022-01-09,0
양구,2022-01-09,0
인제,2022-01-09,0
고성,2022-01-09,2
양양,2022-01-09,1
춘천,2022-01-10,26
원주,2022-01-10,28
강릉,2022-01-10,9
동해,2022-01-10,3
태백,2022-01-10,0
속초,2022-01-10,4
삼척,2022-01-10,1
홍천,2022-01-10,2
횡성,2022-01-10,0
영월,2022-01-10,4
평창,2022-01-10,5
정선,2022-01-10,0
철원,2022-01-10,0
화천,2022-01-10,0
양구,2022-01-10,1
인제,2022-01-10,0
고성,2022-01-10,5
양양,2022-01-10,0
춘천,2022-01-11,38
원주,2022-01-11,32
강릉,2022-01-11,7
동해,2022-01-11,7
태백,2022-01-11,0
속초,2022-01-11,2
삼척,2022-01-11,1
홍천,2022-01-11,1
횡성,2022-01-11,9
영월,2022-01-11,0
평창,2022-01-11,0
정선,2022-01-11,3
철원,2022-01-11,6
화천,2022-01-11,10
양구,2022-01-11,0
인제,2022-01-11,0
고성,2022-01-11,1
양양,2022-01-11,0
춘천,2022-01-12,20
원주,2022-01-12,18
강릉,2022-01-12,1
동해,2022-01-12,10
태백,2022-01-12,0
속초,2022-01-12,1
삼척,2022-01-12,0
홍천,2022-01-12,4
횡성,2022-01-12,1
영월,2022-01-12,0
평창,2022-01-12,6
정선,2022-01-12,16
철원,2022-01-12,4
화천,2022-01-12,0
양구,2022-01-12,2
인제,2022-01-12,1
고성,2022-01-12,5
양양,2022-01-12,0
춘천,2022-01-13,22
원주,2022-01-13,72
강릉,2022-01-13,10
동해,2022-01-13,19
태백,2022-01-13,0
속초,2022-01-13,4
삼척,2022-01-13,0
홍천,2022-01-13,1
횡성,2022-01-13,2
영월,2022-01-13,0
평창,2022-01-13,3
정선,2022-01-13,5
철원,2022-01-13,4
화천,2022-01-13,0
양구,2022-01-13,0
인제,2022-01-13,0
고성,2022-01-13,1
양양,2022-01-13,1
춘천,2022-01-14,21
원주,2022-01-14,26
강릉,2022-01-14,17
동해,2022-01-14,4
태백,2022-01-14,0
속초,2022-01-14,4
삼척,2022-01-14,1
홍천,2022-01-14,0
횡성,2022-01-14,0
영월,2022-01-14,0
평창,2022-01-14,1
정선,2022-01-14,4
철원,2022-01-14,0
화천,2022-01-14,0
양구,2022-01-14,0
인제,2022-01-14,0
고성,2022-01-14,0
양양,2022-01-14,1
춘천,2022-01-15,11
원주,2022-01-15,48
강릉,2022-01-15,3
동해,2022-01-15,2
태백,2022-01-15,1
속초,2022-01-15,0
삼척,2022-01-15,0
홍천,2022-01-15,1
횡성,2022-01-15,1
영월,2022-01-15,1
평창,2022-01-15,0
정선,2022-01-15,1
철원,2022-01-15,0
화천,2022-01-15,2
양구,2022-01-15,1
인제,2022-01-15,0
고성,2022-01-15,1
양양,2022-01-15,1
춘천,2022-01-16,13
원주,2022-01-16,48
강릉,2022-01-16,3
동해,2022-01-16,1
태백,2022-01-16,2
속초,2022-01-16,2
삼척,2022-01-16,0
홍천,2022-01-16,1
횡성,2022-01-16,2
영월,2022-01-16,0
평창,2022-01-16,2
정선,2022-01-16,0
철원,2022-01-16,0
화천,2022-01-16,2
양구,2022-01-16,0
인제,2022-01-16,2
고성,2022-01-16,1
양양,2022-01-16,0
춘천,2022-01-17,8
원주,2022-01-17,65
강릉,2022-01-17,6
동해,2022-01-17,3
태백,2022-01-17,0
속초,2022-01-17,4
삼척,2022-01-17,2
홍천,2022-01-17,0
횡성,2022-01-17,1
영월,2022-01-17,0
평창,2022-01-17,2
정선,2022-01-17,2
철원,2022-01-17,0
화천,2022-01-17,0
양구,2022-01-17,0
인제,2022-01-17,0
고성,2022-01-17,0
